ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText
4,'The Disputes System shall prevent the creation of duplicate dispute requests 100% of the time.',1,1,0,0,1,0,1,0,0,0,0,0,0,0,dispute system shall prevent creation duplicate dispute request NUM time
4,'The Disputes System shall accurately provide a list of possible reason codes for a given transaction. The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to according to the business rules defined for the Disputes System.',1,1,0,0,1,0,1,0,0,0,0,0,0,0,dispute system shall accurately provide list possible reason code given transaction list possible reason code must derived based type transaction industry merchant belongs according business rule defined dispute system
4,'The Disputes System must provide the ability to view existing dispute cases.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system must provide ability view existing dispute case
4,'The Disputes System must provide Search functionality. The search method must include the ability to search by (1) the dispute case number (2) the merchant account number (3) the cardmember account number and (4) the issuer number. In addition to the above criteria the search functionality must further allow the user to limit the results of the search by a date range the type of dispute (ticket retrieval request or chargeback notification) the case status (open closed or all) and the dispute reason code.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system must provide search functionality search method must include ability search NUM dispute case number NUM merchant account number NUM cardmember account number NUM issuer number addition criterion search functionality must allow user limit result search date range type dispute ticket retrieval request chargeback notification case status open closed dispute reason code
4,'A list of all disputes cases that meet the entered search criteria must be provided to the user. The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list. For example all open cases will be yellow and all closed cases will be gray.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,list dispute case meet entered search criterion must provided user list case must differentiate type andor status case color coding line item list example open case yellow closed case gray
4,'The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system shall provide user ability view history activity occurred dispute case
4,'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions. The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system shall provide user ability follow dispute case via followup action list available follow action given dispute case must filtered status case access level user
4,'The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system. A detailed history of the actions taken on the case including the date and the user that performed the action must be maintained for auditing purposes.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute system shall record name user date activity creates modifies dispute case system detailed history action taken case including date user performed action must maintained auditing purpose
4,'For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process a case activity will be generated. Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,systematic nonuser initiated action occurs case dispute aging process case activity generated upon next logon user initiated dispute case must notified systematic action occurred dispute case
4,'All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.',1,1,0,0,1,1,0,0,0,0,0,0,0,0,letter request must formatted according guideline specified print letter utility system
4,'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,dispute case closed NUM month must purged online dispute database
5,'The product must support Internet Explorer 5.5 and above.',0,1,0,0,0,0,0,0,0,1,0,0,0,0,product must support internet explorer NUM
5,'The product must support Mozilla Firefox 1.0 and above.',0,1,0,0,0,0,0,0,0,1,0,0,0,0,product must support mozilla firefox NUM
5,'The product shall interface with the Choice Parts System. This provides the feed of recycled parts data.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall interface choice part system provides feed recycled part data
5,'The product shall run on the existing hardware for all environments.',0,1,0,0,0,0,0,0,0,1,0,0,0,0,product shall run existing hardware environment
5,'The product shall adhere to the corporate Architecture guidelines',0,1,0,0,1,0,0,0,0,0,0,0,0,0,product shall adhere corporate architecture guideline
5,'The product shall comply with corporate User Interface Guidelines',0,1,0,0,1,1,0,0,0,0,0,0,0,0,product shall comply corporate user interface guideline
5,'The product shall comply with corporate color scheme',0,1,0,0,1,1,0,0,0,0,0,0,0,0,product shall comply corporate color scheme
5,'The appearance of the product shall appear professional',0,1,0,0,0,1,0,0,0,0,0,0,0,0,appearance product shall appear professional
5,'The product shall be easy to use by Adjusters and Collision Estimators. 95% of Adjusters and Collision Estimators shall find the product easy to use.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall easy use adjuster collision estimator NUM adjuster collision estimator shall find product easy use
5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall increase productivity collision estimator NUM collision estimator shall agree productivity increase within NUM month using product
5,'Users shall feel satisfied using the product. 85% of all users will be satisfied with the product.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,user shall feel satisfied using product NUM user satisfied product
5,'The product shall be easy to learn by Adjusters and Collision Estimators. The product shall be learned with two days onsite training',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall easy learn adjuster collision estimator product shall learned two day onsite training
5,'The user shall easily locate instructions while using the product. User help can be found within 90% of the system.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,user shall easily locate instruction using product user help found within NUM system
5,'The search for recycled parts shall take no longer than 15 seconds. The search results shall be returned in under 15 seconds.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,search recycled part shall take longer NUM second search result shall returned NUM second
5,'The search for the preferred repair facility shall take no longer than 8 seconds. The preferred repair facility is returned within 8 seconds',0,1,0,0,0,0,0,0,1,0,0,0,0,0,search preferred repair facility shall take longer NUM second preferred repair facility returned within NUM second
5,'The recycled parts audit report shall be returned to the user within 10 seconds. The audit report shall be returned within 10 seconds.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,recycled part audit report shall returned user within NUM second audit report shall returned within NUM second
5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,preferred repair facility rating shall saved within NUM second save shall occur within NUM second
5,'The product shall adhere to the corporate online availability schedule. The application is brought down only within 98% of the scheduled outages per the availability schedule.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,product shall adhere corporate online availability schedule application brought within NUM scheduled outage per availability schedule
5,'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',0,1,1,1,0,0,0,0,0,0,0,0,0,0,product shall achieve NUM uptime product shall fail NUM available online time
5,'The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,product shall able handle NUM simultaneous user system shall perform NUM user time
5,'The average number of recycled parts records per day shall be 50 000.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,average number recycled part record per day shall NUM NUM
5,'The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,product shall able handle NUM NUM concurrent user within NUM year initial launch
5,'For estimators the product shall be able to be operated in a repair facility during dirty and noisy conditions.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,estimator product shall able operated repair facility dirty noisy condition
5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall interface choiceparts system per day approximately NUM
5,'The maintenance of the product will fall within the established corporate maintenance windows.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,maintenance product fall within established corporate maintenance window
5,'The product shall be supported using the corporate support center.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall supported using corporate support center
5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,product installation upgrade shall handled middleware technology team within established launch time frame
5,'Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,adjuster request recycled part audit report user without adjuster role shall request recycled part audit
5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,adjuster supervisor role update preferred repair facility rating user without supervisor role access repair facility rating
5,'Only collision estimators shall search for recycled parts. Users without the collision estimator role shall not have access to the search for recycled parts.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,collision estimator shall search recycled part user without collision estimator role shall access search recycled part
5,'Only valid data shall be entered into the system. No invalid data shall be entered into the system.',0,1,0,0,0,0,0,0,0,0,0,1,1,0,valid data shall entered system invalid data shall entered system
5,'One insurance company shall not be able to view another insurance companys claim data.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,one insurance company shall able view another insurance company claim data
5,'The product shall free of computer viruses.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall free computer virus
5,'The system shall prevent malicious attacks including denial of service.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,system shall prevent malicious attack including denial service
5,'The product must comply with Sarbanes-Oxley.',0,1,0,0,1,0,0,0,0,0,0,0,0,0,product must comply sarbanesoxley
5,'The product shall comply with the estimatics laws relating to recycled parts usage.',0,1,0,0,1,0,0,0,0,0,0,0,0,0,product shall comply estimatics law relating recycled part usage
5,'The product shall comply with insurance regulations regarding claims processing.',0,1,0,0,1,0,0,0,0,0,0,0,0,0,product shall comply insurance regulation regarding claim processing
5,'The user shall search for the preferred repair facility using vehicle vehicle location and radius in miles',1,0,0,0,0,0,0,0,0,0,0,0,0,0,user shall search preferred repair facility using vehicle vehicle location radius mile
5,'The vehicle data shall include vehicle year make and model',0,0,0,0,0,0,0,0,0,0,0,0,0,0,vehicle data shall include vehicle year make model
5,'The vehicle location shall include street address city state and zipcode',0,0,0,0,0,0,0,0,0,0,0,0,0,0,vehicle location shall include street address city state zipcode
5,'The system shall resolve the zipcode for the street address city and state if zipcode is unknown.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall resolve zipcode street address city state zipcode unknown
5,'The search radius shall be between 1 and 30 miles',0,0,0,0,0,0,0,0,0,0,0,0,0,0,search radius shall NUM NUM mile
5,'The system shall locate the preferred repair facility with the highest ratings for the input criteria',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall locate preferred repair facility highest rating input criterion
5,'The adjuster shall enter the preferred repair facility on the estimate assignment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,adjuster shall enter preferred repair facility estimate assignment
5,'The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,adjuster shall able override preferred repair facitlity estimate assignment
5,'The preferred repair facility shall be returned to the user.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,preferred repair facility shall returned user
5,'The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall return list repair facility within radius preferred repair facility determined
5,'The estimator shall search for available recycled parts using damaged vehicle parts information.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,estimator shall search available recycled part using damaged vehicle part information
5,'The estimator shall search for available recycled parts using a list of preferred parts suppliers.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,estimator shall search available recycled part using list preferred part supplier
5,'The system shall search for available recycled parts for the supplied vehicle parts and suppliers.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall search available recycled part supplied vehicle part supplier
5,'The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers',1,0,0,0,0,0,0,0,0,0,0,0,0,0,estimator shall search zipcode radius NUM mile part found preferred part supplier
5,'The system shall retain the available recycled parts and suppliers returned from the search.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall retain available recycled part supplier returned search
5,'The available recycled parts information and their suppliers shall be returned to the user.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,available recycled part information supplier shall returned user
5,'The estimator shall apply selected recycled parts to the collision estimate.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,estimator shall apply selected recycled part collision estimate
5,'The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,estimator shall apply recycled part collision estimate available part returned
5,'The adjuster shall review the collision estimate.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,adjuster shall review collision estimate
5,'The adjuster shall request a recycled parts audit of the collision estimate.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,adjuster shall request recycled part audit collision estimate
5,'The recycled parts search results provided to the estimator shall be retrieved by the system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,recycled part search result provided estimator shall retrieved system
5,'The system shall generate an audit report based on the available recycled parts and the collision estimate.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system shall generate audit report based available recycled part collision estimate
5,'The audit report shall include the total number of recycled parts used in the estimate.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall include total number recycled part used estimate
5,'The audit report shall include the number of available recycled parts from the original search results.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall include number available recycled part original search result
5,'The audit report shall include the percentage of available recycled parts used in the estimate ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall include percentage available recycled part used estimate
5,'The audit report shall include the total score of the audit which sums the indivual line items.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall include total score audit sum indivual line item
5,'The audit report shall be displayed to the user.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall displayed user
5,'The audit report shall be available to other adjusters at later points in time.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,audit report shall available adjuster later point time
5,'The user shall select to view the preferred repair facility ratings.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,user shall select view preferred repair facility rating
5,'The current repair facility ratings shall be displayed to the user.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,current repair facility rating shall displayed user
5,'The system will display a blank set of ratings if there are not ratings yet defined.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,system display blank set rating rating yet defined
5,'The user shall enter new ratings based on the audit report',1,0,0,0,0,0,0,0,0,0,0,0,0,0,user shall enter new rating based audit report
5,'The ratings shall be from a scale of 1-10',1,0,0,0,0,0,0,0,0,0,0,0,0,0,rating shall scale NUM
5,'The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts',0,0,0,0,0,0,0,0,0,0,0,0,0,0,rating shall include category attempted use recycled part actual use recycled part
5,'The user shall select to save the preferred repair facility ratings.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,user shall select save preferred repair facility rating
5,'The preferred repair facility ratings shall be saved by the system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,preferred repair facility rating shall saved system
6,'The product must work with most database management systems (DBMS) on the market whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product must work database management system dbms market whether dbms colocated product machine located different machine computer network
6,'The product will function alongside server software on any operating system where the Java runtime can be installed.',0,1,0,0,0,0,0,0,0,1,0,0,0,0,product function alongside server software operating system java runtime installed
6,'The product will require collaboration with a database management system (DBMS). The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product require collaboration database management system dbms dbms may located machine product separate machine residing computer network
6,'The product must make use of web/application server technology. Open source examples include Apache web server Tomcat and the JBoss application server.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product must make use webapplication server technology open source example include apache web server tomcat jboss application server
6,'A database management system such as Oracle DB2 MySql or HSQL will need to be integrated with the product.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,database management system oracle db NUM mysql hsql need integrated product
6,The product's Look and Feel shall be able to incorporate aspects of the customer's organization such as logo branding and identity',0,1,0,0,0,1,0,0,0,0,0,0,0,0,product look feel shall able incorporate aspect customer organization logo branding identity
6,'The product shall have a conservative and professional appearance.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall conservative professional appearance
6,'The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall make user want use NUM user surveyed report regularly using product first NUM week postlaunch
6,'The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall easy use NUM user able successfully reserve conference room within NUM minute product use
6,'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',0,1,0,0,0,0,0,0,1,0,0,0,1,0,product shall give user feedback necessary NUM user surveyed report product accurately confirms action
6,'The product shall allow the user to select a chosen language from one of the target market countries.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall allow user select chosen language one target market country
6,'The product shall allow for customization of start page and views preferences.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall allow customization start page view preference
6,'An employee will be able to successfully use the product within a few minutes. After informally navigating the product for less than 15 minutes users shall be able to successfully setup meetings and reserve conference rooms.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,employee able successfully use product within minute informally navigating product less NUM minute user shall able successfully setup meeting reserve conference room
6,'The product shall use a standard navigation menu familiar to most web users.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall use standard navigation menu familiar web user
6,'The product shall allow for intuitive searching of available conference rooms.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall allow intuitive searching available conference room
6,'The product shall conform to the Americans with Disabilities Act.',0,1,0,0,1,0,0,0,0,0,0,0,0,0,product shall conform american disability act
6,The response shall be fast enough to avoid interrupting the user's flow of thought. 90% of tasks shall complete within 5 seconds. 98% of tasks shall complete within 8 seconds.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,response shall fast enough avoid interrupting user flow thought NUM task shall complete within NUM second NUM task shall complete within NUM second
6,'Aside from server failure the software product shall achieve 99.99% up time.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,aside server failure software product shall achieve NUM time
6,'The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.',1,1,0,0,0,0,1,0,0,0,0,0,0,0,product shall create exception log problem encountered within product transmission company analysis resolution
6,'The product shall be capable of handling up to 1 000 concurrent requests. This number will increase to 2 000 by Release 2. The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,product shall capable handling NUM NUM concurrent request number increase NUM NUM release NUM concurrency capacity must able handle peak scheduling time early morning late afternoon hour
6,'The product shall be able to process 10 000 transactions per hour within two years of its launch. This number will increase to 20 000 by Release 2.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,product shall able process NUM NUM transaction per hour within two year launch number increase NUM NUM release NUM
6,'The product shall be expected to operate for at least 5 years for each customer installation.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall expected operate least NUM year customer installation
6,'The product shall be used in office environments.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall used office environment
6,'The product must be able to interface with any HTML browser. The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',0,1,0,0,0,1,0,1,0,1,0,0,0,0,product must able interface html browser product shall transmit data user product without problem product shall display html properly NUM html browser tested minimum test NUM browser
6,'The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.',0,1,1,0,0,0,0,1,0,1,0,0,0,0,product must able interface various database management system product shall communicate successfully database management system NUM transaction
6,'The product must be able to interface with various email servers. The product shall be able to send email.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product must able interface various email server product shall able send email
6,'The product shall be available for distribution via the Internet as a binary or ZIP file.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall available distribution via internet binary zip file
6,'The product shall be available for distribution as a packaged CD.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall available distribution packaged cd
6,'The product will be available for licensing as a one-server two-five servers or five-or-more servers license.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product available licensing oneserver twofive server fiveormore server license
6,'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,new user must able added system within NUM minute NUM new user able log system within NUM minute
6,'The product must be designed using Design Patterns and coding best practices. 90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,product must designed using design pattern coding best practice NUM maintenance software developer able integrate new functionality product NUM working day
6,The product must be highly configurable for use with various database management systems for the end users. 80% of end users are able to integrate new database management systems with the product without changing the product's software code.',0,1,0,0,0,0,1,0,0,1,0,0,0,0,product must highly configurable use various database management system end user NUM end user able integrate new database management system product without changing product software code
6,'Maintenance releases will be offered to customers once a year. The releases shall take no longer than 5 minutes for 80% of the customer base to install.',0,1,0,0,0,0,1,0,1,0,0,0,0,0,maintenance release offered customer year release shall take longer NUM minute NUM customer base install
6,Every registered user will have access to the product's support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',0,1,0,0,0,1,0,0,0,0,0,1,1,0,every registered user access product support site via internet NUM registered user shall find solution problem within NUM minute using support site
6,The customer shall be able to easily integrate new building maps with the product throughout the product's lifecycle. Integration of new maps with the product shall be possible with little to no support from product support staff.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,customer shall able easily integrate new building map product throughout product lifecycle integration new map product shall possible little support product support staff
6,The product shall be translated into foreign languages other than the target market countries' languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market's language.',0,1,0,0,0,0,1,0,0,0,1,0,1,0,product shall translated foreign language target market country language future release emerging target market shall take NUM day configure product market language
6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle SQL Server DB2 MySQL HSQL and MS Access.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product expected integrate multiple database management system product operate oracle sql server db NUM mysql hsql m access
6,'The product shall be able to be installed in any operating environment within 2 days.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product shall able installed operating environment within NUM day
6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access. 100% of all logons shall be by either company employees or external users with company-approved user IDs.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure company employee external user companyapproved user id may product access NUM logons shall either company employee external user companyapproved user id
6,'Only managers are able to perform search queries for reservations by user. 100% of all search queries for reservations by user shall be from logons of only management logons.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,manager able perform search query reservation user NUM search query reservation user shall logons management logons
6,The product shall ensure that the database's data corresponds to the data entered by the user. Each conference room reservation in the system will contain the same information as was entered by the user.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure database data corresponds data entered user conference room reservation system contain information entered user
6,The product shall prevent the input of malicious data. The product and/or adjacent hardware/software systems' data shall remain 100% uncorrupted each time malicious data is input into the product.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall prevent input malicious data product andor adjacent hardwaresoftware system data shall remain NUM uncorrupted time malicious data input product
6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data. The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',0,1,1,1,0,0,0,0,0,0,0,1,0,0,product andor dependent databasesfilesystems shall remain operational result input malicious data product andor dependent databasesfilesystems shall crash NUM time malicious data input product
6,'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',0,1,0,0,0,0,1,0,0,0,0,1,0,0,product shall ability receive automatic software update new threat emerge NUM customer able receive automatic software update transmitted installed product
6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,language product shall accommodate target market country NUM survey respondent target market country find language product acceptable
6,The product shall be able to display calendar dates and times according to the user's locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall able display calendar date time according user locale NUM survey respondent target market country find date time formatting product correct
6,'The product must be developed with the J2SE/J2EE programming language libraries',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product must developed j NUM sej NUM ee programming language library
6,'The product shall record meeting entries.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record meeting entry
6,'The product will notify employees of meeting invitations.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product notify employee meeting invitation
6,'The product shall have the ability to send meeting reminders to employees.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall ability send meeting reminder employee
6,'The product shall assign the organizers contact information to each meeting they create.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall assign organizer contact information meeting create
6,'The product will record meeting acknowledgements.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product record meeting acknowledgement
6,'The product shall store new conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall store new conference room
6,'The product shall update existing conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall update existing conference room
6,'The product will be able to delete conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product able delete conference room
6,'The product shall be able to store new room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able store new room equipment
6,'The product will update existing room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product update existing room equipment
6,'The product shall be able to delete room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able delete room equipment
6,'The product shall allow an organizer to invite other employees to meetings.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow organizer invite employee meeting
6,'Each time a conference room is reserved the conference room schedule shall be updated to reflect the time and date of the reservation.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,time conference room reserved conference room schedule shall updated reflect time date reservation
6,'The product shall record the transportation status of equipment reserved.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record transportation status equipment reserved
6,'The product shall display a map of the company building showing conference room locations.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display map company building showing conference room location
6,'The product shall record updated meeting agendas.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record updated meeting agenda
6,'The product shall send a meeting confirmation to the meeting organizer.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall send meeting confirmation meeting organizer
6,'The product shall display room equipment according to search parameters.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display room equipment according search parameter
6,'The product shall display conference rooms according to search parameters.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall display conference room according search parameter
6,'The product shall record different meeting types.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record different meeting type
6,'The product shall record all the equipment that has been reserved.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record equipment reserved
6,'The product shall notify building personnel of equipment transport requests.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall notify building personnel equipment transport request
6,'The product will allow priviledged users to view meeting schedules in multiple reporting views.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product allow priviledged user view meeting schedule multiple reporting view
6,'The product shall be able to send meeting notifications via different kinds of end-user specified methods.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able send meeting notification via different kind enduser specified method
6,'The product shall have a customizable Look and Feel.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall customizable look feel
6,'The product shall have an intuitive user interface.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall intuitive user interface
6,'The product will display an available status for unreserved conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product display available status unreserved conference room
7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,recreation inventory quantity adjustment period previous NUM day shall take NUM min
7,'The System shall allow for a minimum of 6 users to work at the same time.',0,1,0,0,0,0,0,0,0,0,1,0,0,0,system shall allow minimum NUM user work time
7,'The System shall utilize currently owned computer equipment.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,system shall utilize currently owned computer equipment
