text,source,label,outlier_probability,outlier_prediction,anomaly_score,anomaly_prediction,needs_review
many week ago car shop,clinc150_oos_test,1,0.9756155971758206,1,0.010182142395195048,1,True
im allergic cat im learning play piano love scary movie keep hair cut short,persona_chat_train,1,0.9756099427260053,1,0.010182142395195048,1,True
check expiration date amex card,clinc150_oos_train,1,0.9756079105030891,1,0.009277538442218514,1,True
let know current location,clinc150_oos_train,1,0.9756019554526367,1,0.009277538442218514,1,True
avid fan boston celtic love walking park six older sister love chocolate,persona_chat_train,1,0.9756016467469092,1,0.010182142395195048,1,True
show make tuna casserole please,clinc150_oos_test,1,0.975601551433727,1,0.010182142395195048,1,True
raised two mother quite forgetful im afraid others think boyfriend work nasa,persona_chat_train,1,0.9755995050948381,1,0.009172415794555244,1,True
family doesnt support career choice dream car roll royce ghost like shopping often shop shoe watch currently work watch dealer,persona_chat_validation,1,0.9755975933004734,1,0.006680143573685349,1,True
whats saving balance chase,clinc150_oos_train,1,0.9755963738640558,1,0.010182142395195048,1,True
enjoy video game eat junk food really write spare time kpop favorite music,persona_chat_train,1,0.9755949978585488,1,0.008720319225399953,1,True
live california recording artist market dead last year recording engineer studio prefer inside whats NUM year old single dad NUM kid ex cheated left lawyer,persona_chat_validation,1,0.9755931481253377,1,0.006943036790117985,1,True
cancel reservation olive garden tommy,clinc150_oos_train,1,0.9755921520849119,1,0.010182142395195048,1,True
good riddance mean,clinc150_oos_train,1,0.9755917665129771,1,0.010182142395195048,1,True
amount water bill,clinc150_oos_train,1,0.9755908138610466,1,0.009072974415380297,1,True
find present location right please,clinc150_oos_train,1,0.9755905178159091,1,0.009277538442218514,1,True
long milk good fridge,clinc150_oos_train,1,0.9755905048004959,1,0.010182142395195048,1,True
getting credit card help credit score,clinc150_oos_validation,1,0.9755894572151679,1,0.009277538442218514,1,True
expiration date well fargo card,clinc150_oos_train,1,0.9755866802012911,1,0.009277538442218514,1,True
phone currently lost,clinc150_oos_train,1,0.9755825602423149,1,0.010182142395195048,1,True
turn voice woman,clinc150_oos_test,1,0.9755811229472743,1,0.008997439905371107,1,True
many carry ons take flight panam wale,clinc150_oos_test,1,0.9755808608496797,1,0.008894336688214877,1,True
much vacation earned,clinc150_oos_validation,1,0.9755786642673845,1,0.010182142395195048,1,True
im swim coach local pool family india im studying computer programmer mother traditional prefer free spirited,persona_chat_validation,1,0.9755765255453229,1,0.006241769379114248,1,True
many calorie piece bacon,clinc150_oos_train,1,0.975576467174187,1,0.010182142395195048,1,True
would please schedule reservation NUM luckys name sam NUM pm,clinc150_oos_validation,1,0.9755734589753274,1,0.008575262601330624,1,True
expecting triplet three month recently moved country already step child work school,persona_chat_validation,1,0.9755733321827991,1,0.009172415794555244,1,True
show expiration date visa card,clinc150_oos_test,1,0.9755728818796872,1,0.009277538442218514,1,True
whats dollar NUM,clinc150_oos_train,1,0.9755714213415454,1,0.010182142395195048,1,True
whats rupee dollar NUM,clinc150_oos_train,1,0.9755714213415454,1,0.010182142395195048,1,True
speak faster please,clinc150_oos_train,1,0.9755713901361691,1,0.010182142395195048,1,True
alert phone bill due,clinc150_oos_train,1,0.9755703193490102,1,0.010182142395195048,1,True
tell status american airline flight,clinc150_oos_train,1,0.9755695395855939,1,0.010182142395195048,1,True
governor would take possession arsenal name united state,wikitext_train,1,0.9755684323507606,1,0.007179501200001881,1,True
want nutrition fact buttered spaghetti,clinc150_oos_test,1,0.9755683333907318,1,0.010182142395195048,1,True
much time need prepare chicken,clinc150_oos_train,1,0.9755672304121266,1,0.007005278719695196,1,True
call john,clinc150_oos_train,1,0.9755661298529351,1,0.010182142395195048,1,True
NUM dog im accountant enjoy running favorite musician bruno mar,persona_chat_train,1,0.9755656245475375,1,0.010182142395195048,1,True
long paycheck show,clinc150_oos_test,1,0.975564313647075,1,0.010182142395195048,1,True
im yoga instructor two chiuahuahs ive son collect seashell love horse,persona_chat_train,1,0.9755594814834505,1,0.010182142395195048,1,True
need get shot travelling australia,clinc150_oos_validation,1,0.9755588042711483,1,0.008475619175142779,1,True
would call mary,clinc150_oos_train,1,0.9755560506507165,1,0.010182142395195048,1,True
im seven year old got rejection letter gifted program like play soccer best friend calden,persona_chat_train,1,0.9755551216789874,1,0.008298168870191691,1,True
assist set direct deposit,clinc150_oos_train,1,0.9755517451832153,1,0.0093597028116581,1,True
whats exhange rate mxn gbp,clinc150_oos_test,1,0.97555017506412,1,0.010182142395195048,1,True
play music linkin park,clinc150_oos_test,1,0.9755463535236396,1,0.010182142395195048,1,True
id like send steve location,clinc150_oos_validation,1,0.975546324717247,1,0.008270427758175714,1,True
see paying garbage bill todo list week,clinc150_oos_test,1,0.9755461397788657,1,0.010182142395195048,1,True
jazz band play saxophone black belt karate vacation along lake michigan every summer favorite drink iced coffee love eat shrimp lobster,persona_chat_train,1,0.9755452385935874,1,0.010182142395195048,1,True
whats happening may NUM rd,clinc150_oos_train,1,0.9755438856830332,1,0.010182142395195048,1,True
stay home mom love clean love fast food much energy watch lot movie,persona_chat_train,1,0.9755428849100484,1,0.007267396960834838,1,True
need know meeting NUM NUM pm,clinc150_oos_test,1,0.9755422927178699,1,0.008475619175142779,1,True
big family born outside u love food prefer summer winter,persona_chat_train,1,0.9755410583691545,1,0.010182142395195048,1,True
go jump starting car,clinc150_oos_test,1,0.9755399524235606,1,0.010182142395195048,1,True
tell trivia bird,clinc150_oos_train,1,0.9755395612119225,1,0.010182142395195048,1,True
dont drink alcohol enjoy mountain biking hobby father construction worker hate color pink im huge coffee lover,persona_chat_validation,1,0.9755388227092742,1,0.008780172934021224,1,True
stop go back,clinc150_oos_train,1,0.9755386109788815,1,0.010182142395195048,1,True
everyday work buy dog dog biscuit currently work target NUM NUM tall live house california,persona_chat_train,1,0.9755364451451242,1,0.009172415794555244,1,True
currently trying open grocery store im still living home age NUM colorblind ive college degree marketing,persona_chat_train,1,0.9755290223338987,1,0.00847481382413795,1,True
whats tire pressure tire,clinc150_oos_test,1,0.9755273022088471,1,0.010182142395195048,1,True
eat egg bacon breakfast turned NUM family moved across country like going rock concert weekend go friend,persona_chat_train,1,0.9755264490787634,1,0.010182142395195048,1,True
bought house recently im married two kid see rolling stone concert every year im economics major eat raw diet,persona_chat_validation,1,0.9755248413110742,1,0.010182142395195048,1,True
youngest sister first grade im NUM NUM shortest person family father school teacher teach middle school oldest sibling four sibling,persona_chat_train,1,0.975524303190102,1,0.007364066963941429,1,True
second commandment prohibits use god name vain many ancient culture believed name sacred prohibition person name could spoken gospel john relates incident group jew attempted stone jesus used sacred name god refer interpreted statement claim divinity since believe god considered blasphemy mosaic law carry death penalty kreeft writes name god known holy thus name protected second commandment catechism state respect name expression respect owed mystery god whole sacred reality evokes catechism also requires respect name people respect dignity person,wikitext_train,1,0.9755232722582464,1,0.0038881870128074647,1,True
NUM year old woman fantasize taking world ive two grown child never visit used pretty time hasnt kind,persona_chat_validation,1,0.9755231428032988,1,0.00770717782229946,1,True
book flight sacremento tampa two week returning month,clinc150_oos_train,1,0.9755209736537134,1,0.010182142395195048,1,True
need help locating phone,clinc150_oos_test,1,0.9755208511132586,1,0.008475619175142779,1,True
want hear cool bee fact,clinc150_oos_test,1,0.9755207038170175,1,0.010182142395195048,1,True
please lower volume,clinc150_oos_test,1,0.9755188750606609,1,0.006769182404815888,1,True
listen rap music produce music artist pet name charlie drive NUM honda civic favourite food pizza,persona_chat_validation,1,0.9755162264432093,1,0.010182142395195048,1,True
drive NUM honda civic favourite food pizza listen rap music produce music artist pet name charlie,persona_chat_validation,1,0.9755162149846207,1,0.010182142395195048,1,True
alarm set three morning,clinc150_oos_train,1,0.9755132396742289,1,0.0093597028116581,1,True
long keep pork freezer get freezer burnt,clinc150_oos_validation,1,0.9755126029149371,1,0.010182142395195048,1,True
im waitress popular houston club like jogging spare time hoping move australia soon marry boyfriend also give blood monthly honor sister died,persona_chat_train,1,0.9755124144404156,1,0.008720319225399953,1,True
hoping move australia soon marry boyfriend im waitress popular houston club also give blood monthly honor sister died like jogging spare time,persona_chat_train,1,0.9755124144404156,1,0.008720319225399953,1,True
call luggage,clinc150_oos_validation,1,0.9755122433906833,1,0.010182142395195048,1,True
enjoy occasional drink friend attend book club every week im cat person dog person couldnt live without cell phone mom best friend,persona_chat_train,1,0.9755120489610598,1,0.010182142395195048,1,True
possible make reservation redrobin,clinc150_oos_train,1,0.9755119146380209,1,0.010182142395195048,1,True
take reservation red robin,clinc150_oos_train,1,0.9755115227668932,1,0.008894336688214877,1,True
put together list instruction change oil car,clinc150_oos_test,1,0.9755104293499378,1,0.008979220096195284,1,True
kate greenaway childhood favorite influence art barker child subject wear nostalgic clothing greenaway child though barker child less melancholy less flat appearance due perhaps advance printing technology barker studied flower analytical eye friend child illustrator margaret tarrant along greenaway illustrator alice b woodward also influenced barker work,wikitext_train,1,0.9755076400343464,1,0.007965346481158986,1,True
great fun friend like watching drink beer eat food watch game together,persona_chat_train,1,0.9755062353641675,1,0.010182142395195048,1,True
credit card longer good,clinc150_oos_test,1,0.9755057359673472,1,0.009277538442218514,1,True
assist getting car rental,clinc150_oos_train,1,0.9755040425717756,1,0.010182142395195048,1,True
car due tire change,clinc150_oos_test,1,0.9755034760193184,1,0.010182142395195048,1,True
love running preparing marathon clean eater got new job yesterday life coach parent athletic,persona_chat_validation,1,0.9755029539151667,1,0.007559188508982351,1,True
looking suit work,clinc150_oos_test,1,0.9755023293611145,1,0.009172415794555244,1,True
international business man mansion live never went school genius know NUM language never met parent,persona_chat_train,1,0.9755000510750779,1,0.008974306639636775,1,True
love beautiful child wife always put smile face tried make actor younger look forward retiring,persona_chat_train,1,0.9754994758943821,1,0.010182142395195048,1,True
bought first home love barbecue try go hunting brother several time year writer,persona_chat_train,1,0.9754978290610101,1,0.007408904672787708,1,True
love save money im couponed like keep stockpile organised donate overstock charity shop several time week,persona_chat_train,1,0.9754961817919987,1,0.008720319225399953,1,True
finance like lately,clinc150_oos_test,1,0.9754958806612601,1,0.010182142395195048,1,True
enjoy gardening walking outdoors attend church every week ive dog work school teacher,persona_chat_validation,1,0.9754918728981734,1,0.009172415794555244,1,True
need new accent male british,clinc150_oos_train,1,0.9754911443879184,1,0.007559996363056654,1,True
need good italian dish,clinc150_oos_test,1,0.9754889299700473,1,0.006765753791308116,1,True
scan find chicken recipe,clinc150_oos_test,1,0.9754864496942272,1,0.010182142395195048,1,True
wish could live iceland enjoy cold winter strong breeze wait something interesting happen day listen lot strange music wish could write cursive,persona_chat_train,1,0.975485349764443,1,0.010182142395195048,1,True
whats tax rate,clinc150_oos_validation,1,0.9754847734857339,1,0.010182142395195048,1,True
would go spelling malignant,clinc150_oos_validation,1,0.9754833974520815,1,0.010182142395195048,1,True
use navy federal account pay month verizon bill please,clinc150_oos_test,1,0.9754786167134463,1,0.008975117175171687,1,True
long take irs issue tax refund,clinc150_oos_test,1,0.9754782809583379,1,0.008894336688214877,1,True
worked movie theater NUM year saving buy new camera like spicy food ive always long hair,persona_chat_train,1,0.9754778123447829,1,0.008260580375311133,1,True
always long hair saving buy new camera worked movie theater NUM year like spicy food enjoy running night,persona_chat_train,1,0.9754764454861432,1,0.008260580375311133,1,True
ac could tell temperature,clinc150_oos_validation,1,0.9754759466961769,1,0.010182142395195048,1,True
rise volume please,clinc150_oos_train,1,0.9754747974816014,1,0.006769182404815888,1,True
say dinner spanish,clinc150_oos_validation,1,0.9754739430860608,1,0.010182142395195048,1,True
play lot call duty weekend live action roleplaying event like donut favorite band insane clown posse drive ford pinto,persona_chat_validation,1,0.9754718416568806,1,0.010182142395195048,1,True
need reminder alert wish mom happy birthday,clinc150_oos_test,1,0.9754695639850309,1,0.008475619175142779,1,True
id like meal suggestion thailand,clinc150_oos_test,1,0.9754677775029263,1,0.009178132631331826,1,True
please identify song currently listening,clinc150_oos_test,1,0.9754645266914391,1,0.010182142395195048,1,True
accountant hair black curly mom went crazy three seen since believe leprechaun dog best friend,persona_chat_train,1,0.9754592670349211,1,0.010182142395195048,1,True
father worked ge love animal aspiring singer enjoy playing tennis,persona_chat_train,1,0.9754550422857005,1,0.010182142395195048,1,True
switch pin chase account,clinc150_oos_validation,1,0.9754530698389896,1,0.007860571200791533,1,True
NUM NUM shortest person family im oldest sibling youngest sister first grade father school teacher teach middle school,persona_chat_train,1,0.9754525274877905,1,0.007364066963941429,1,True
tire pressure okay car,clinc150_oos_validation,1,0.9754513164818907,1,0.010182142395195048,1,True
im descendant christopher columbus im art major college weakness fish chip visit europe twice year,persona_chat_validation,1,0.9754505816104865,1,0.010182142395195048,1,True
want movie director grow really enjoy making friend play trumpet im high school band,persona_chat_train,1,0.9754500325122283,1,0.005635395977800828,1,True
please delete reservation NUM people outback,clinc150_oos_train,1,0.9754489815262684,1,0.010182142395195048,1,True
atm chewed card get new one,clinc150_oos_train,1,0.9754467469389254,1,0.007250802251301203,1,True
promotion loose furtado performed major music festival award show europe appeared rock ring rock im park germany pinkpop festival netherlands june NUM performed canada calgary stampede ottawa bluesfest july ovation music festival september shortly august NUM performance summer sonic japan sang teen choice award november contributed entertainment world music award american music award NUM th grey cup halftime show performed NUM nrj music award held january NUM,wikitext_train,1,0.9754461910921276,1,0.006144623353692202,1,True
hows city mpg car,clinc150_oos_test,1,0.9754452195931296,1,0.010182142395195048,1,True
sell three call nvda,clinc150_oos_test,1,0.9754444820591723,1,0.010182142395195048,1,True
enjoy walking beach work retail store red hair live close coast,persona_chat_train,1,0.9754442170776048,1,0.009172415794555244,1,True
love read live medium sized city favorite place spend time beach NUM sister NUM brother master degree creative writing,persona_chat_train,1,0.9754408282457622,1,0.007810369717421994,1,True
love owning nice office supply mom teach kindergarten dad tax assessor favorite book anne green gable always wanted pot bellied pig beauty pageant one time feel like worth effort,persona_chat_train,1,0.9754402572544822,1,0.007608058313058552,1,True
im small town want lawyer family raised horse generation raised horse farm,persona_chat_validation,1,0.9754391124824336,1,0.010182142395195048,1,True
like donut weekend live action roleplaying event play lot call duty drive ford pinto favorite band insane clown posse,persona_chat_validation,1,0.9754371314707185,1,0.010182142395195048,1,True
make new alarm,clinc150_oos_train,1,0.9754358043682319,1,0.009271823539081625,1,True
day month year get new tire,clinc150_oos_validation,1,0.9754340789243695,1,0.009271823539081625,1,True
cancel reservation NUM pm sidetrack,clinc150_oos_train,1,0.9754333497691182,1,0.010182142395195048,1,True
art school ive blonde hair aspire paint mural like work acrylic favorite class painting,persona_chat_train,1,0.9754332408591044,1,0.009172415794555244,1,True
call help desk line credit card company,clinc150_oos_test,1,0.9754331605416183,1,0.009277538442218514,1,True
enjoy swimming like green egg ham missing pinky toe NUM dog love cooking,persona_chat_train,1,0.9754250172906282,1,0.010182142395195048,1,True
ive weakness vanilla ice cream love cat two cat favorite season winter hat collection NUM hat gold medal NUM olympics,persona_chat_validation,1,0.9754241157505307,1,0.007765572670356824,1,True
tell funniest joke,clinc150_oos_validation,1,0.975419029015401,1,0.010182142395195048,1,True
like meditation ive spoken three month quit job pursue spirituality full time im buddhist,persona_chat_validation,1,0.9754175331597572,1,0.008720319225399953,1,True
currently looking job baltimore god always put first life take pride getting straight im addicted hit show empire favorite rapper yo gotti,persona_chat_train,1,0.9754168752967021,1,0.007583697426742975,1,True
last transaction visa card,clinc150_oos_test,1,0.9754155138156144,1,0.008454206163862332,1,True
favorite pas time gazing cloud love chocolate milk shake best friend dog allie ride red bike work everyday,persona_chat_train,1,0.9754148184310284,1,0.007705553062574588,1,True
best friend dog allie ride red bike work everyday favorite pas time gazing cloud love chocolate milk shake,persona_chat_train,1,0.9754148184310284,1,0.007705553062574588,1,True
march NUM th NUM nd please book hotel room manhattan big enough NUM people,clinc150_oos_train,1,0.9754103709829937,1,0.00766730032678431,1,True
call michelle home phone,clinc150_oos_validation,1,0.9754099969789821,1,0.010182142395195048,1,True
cancel last thing,clinc150_oos_train,1,0.9754055336209014,1,0.010182142395195048,1,True
like treadmill rowing machine go gym regularly short hair eating something im bored,persona_chat_validation,1,0.9754052878963764,1,0.008879713349181306,1,True
cant hear need turn volume,clinc150_oos_test,1,0.9754051292211328,1,0.003837283120710633,1,True
two sibling looking job tall favorite color red,persona_chat_train,1,0.9754041494104538,1,0.008780172934021224,1,True
increase aa credit card limit,clinc150_oos_train,1,0.9754036481531678,1,0.009277538442218514,1,True
federal tax look like,clinc150_oos_test,1,0.975403258935952,1,0.010182142395195048,1,True
long take bake cake,clinc150_oos_test,1,0.9754023081759601,1,0.008894336688214877,1,True
whats proper way spell helicopter,clinc150_oos_test,1,0.9754019611774642,1,0.010182142395195048,1,True
single love going fishing talk mom phone every day paramedic love rap music,persona_chat_train,1,0.9753968141114908,1,0.008973499390176387,1,True
ive divorced NUM year love collecting teapot grandmother life guesthouse cat person,persona_chat_train,1,0.9753965535197093,1,0.009174032485349592,1,True
work computer programmer like donate time money charity ive two pitt bull helped develop facebook,persona_chat_train,1,0.9753959437347353,1,0.006586195807303685,1,True
drive ford pinto like donut play lot call duty favorite band insane clown posse weekend live action roleplaying event,persona_chat_validation,1,0.97539402838766,1,0.010182142395195048,1,True
needing play next song,clinc150_oos_validation,1,0.9753935538037672,1,0.008678124445475721,1,True
long take cook pork chop,clinc150_oos_train,1,0.9753914547167766,1,0.008894336688214877,1,True
never still prefer vinyl record music recording format drive junk car one else want fix airplane living think work hard enough fix world,persona_chat_train,1,0.975390487419516,1,0.008061863204775643,1,True
never still drive junk car one else want fix airplane living prefer vinyl record music recording format think work hard enough fix world,persona_chat_train,1,0.975390487419516,1,0.008061863204775643,1,True
go gym regularly like treadmill rowing machine eating something im bored short hair,persona_chat_validation,1,0.9753901030355296,1,0.008879713349181306,1,True
favorite book jane austin pride prejudice like going barefoot sister guitarist knit,persona_chat_train,1,0.9753870672732462,1,0.010182142395195048,1,True
love psychoanalyzing friend love rage metal music sell cosmetic spare time two son raising,persona_chat_train,1,0.975384586907149,1,0.008720319225399953,1,True
design video game living mom best friend afraid dark rock music favorite hate broccoli,persona_chat_train,1,0.9753820558387313,1,0.007263191781533063,1,True
hate broccoli mom best friend design video game living afraid dark rock music favorite,persona_chat_train,1,0.9753820558387313,1,0.007263191781533063,1,True
lost diamond debutante ball like getting nail done unemployed living trust fund french bulldog like drinking expensive wine,persona_chat_train,1,0.975381518473284,1,0.010182142395195048,1,True
please speak louder,clinc150_oos_train,1,0.9753811793046018,1,0.010182142395195048,1,True
whats distance home closest starbucks,clinc150_oos_train,1,0.975380627445204,1,0.00887479823015297,1,True
enjoy playing computer game confined bed glad work home love pet visit bed,persona_chat_train,1,0.9753763191588688,1,0.008058617524893508,1,True
book car rental january NUM st january NUM rd denver colorado id prefer ford,clinc150_oos_train,1,0.9753757549694024,1,0.009178132631331826,1,True
work construction worker summer parent divorced college student favourite food ice cream love travel,persona_chat_train,1,0.9753747340249181,1,0.008058617524893508,1,True
love bake cooky knitting passion county wide bake sale feel home im scared dying ive dog,persona_chat_validation,1,0.9753734742742237,1,0.007272284628621062,1,True
work public affair liaison eat much fast food love cold wintry weather snow national guard officer drive NUM volkswagen passa,persona_chat_train,1,0.9753722239891799,1,0.00796785806750755,1,True
get info mpg,clinc150_oos_validation,1,0.9753689254961466,1,0.010182142395195048,1,True
need call coworker,clinc150_oos_test,1,0.9753689108415903,1,0.008475619175142779,1,True
ive six older sister im avid fan boston celtic love walking park work small family owned restaurant love chocolate,persona_chat_train,1,0.9753681512759269,1,0.00862600696489918,1,True
love smell bean love zumba love huge painting,persona_chat_train,1,0.9753681008243851,1,0.010182142395195048,1,True
whats credit rating right,clinc150_oos_validation,1,0.9753678227963909,1,0.010182142395195048,1,True
sometimes scratch nose fun never learned drive love read book favorite number NUM,persona_chat_train,1,0.9753657899678232,1,0.006548628863961015,1,True
let go ahead switch language,clinc150_oos_train,1,0.9753615659773708,1,0.008974306639636775,1,True
choose lollipop rainbow free mind feeling depressed look star night would love professional eater get fat hate cleaning husband child believe alien,persona_chat_train,1,0.9753612104604178,1,0.007160664383928872,1,True
old last birthday,clinc150_oos_test,1,0.975358804233467,1,0.010182142395195048,1,True
would love professional eater get fat hate cleaning husband child choose lollipop rainbow free mind feeling depressed look star night believe alien,persona_chat_train,1,0.9753578309761373,1,0.007160664383928872,1,True
girlfriend life salt lake city NUM beagle named chance boomer parent military im afraid spider im pilot,persona_chat_train,1,0.9753563816818351,1,0.010182142395195048,1,True
enough chase account new nike,clinc150_oos_train,1,0.9753561706918114,1,0.008061046826813856,1,True
right foot NUM toe love read crime novel eat NUM egg every morning breakfast im zookeeper favorite animal panda,persona_chat_train,1,0.9753561073209992,1,0.009276711905784274,1,True
long average set tire last needing replacement,clinc150_oos_test,1,0.9753545724538327,1,0.007852285265100623,1,True
minnies cafe modesto take reservation,clinc150_oos_train,1,0.9753542433146631,1,0.008894336688214877,1,True
people say talk supposed three ring binder drawing pony dream veterinarian hate mom made get brace,persona_chat_train,1,0.9753535788547713,1,0.008972695400243869,1,True
need buy birthday gift sue taken calendar monday tuesday last week,clinc150_oos_test,1,0.9753535643804813,1,0.008475619175142779,1,True
love pizza american citizen like reading mystery novel going beach favorite past time son football player,persona_chat_train,1,0.9753524384947212,1,0.008066864738595247,1,True
work diner live best friend also cupcake business always late,persona_chat_train,1,0.9753521399637172,1,0.009172415794555244,1,True
choose would choose cat dog,clinc150_oos_train,1,0.9753517063911629,1,0.010182142395195048,1,True
husband died last year black coffee addiction family get together every saturday favorite hobby gardening,persona_chat_train,1,0.9753510824118414,1,0.010182142395195048,1,True
card destroyed house burned need replacement,clinc150_oos_validation,1,0.9753505242254882,1,0.007565744563970966,1,True
keep april NUM nd wide open calendar please,clinc150_oos_train,1,0.9753483345569095,1,0.010182142395195048,1,True
work mall cop im huge fan dog wish buy corvette retire recently divorced trying write ebook animal,persona_chat_train,1,0.9753474675250378,1,0.009172415794555244,1,True
passion photography favorite color blue freshman nyu two older brother youngest family,persona_chat_train,1,0.9753467980396027,1,0.008780172934021224,1,True
would like report american express card stolen,clinc150_oos_test,1,0.9753432805278252,1,0.009277538442218514,1,True
much electric heating bill,clinc150_oos_train,1,0.975341413044593,1,0.010182142395195048,1,True
need add doctor appointment calendar first,clinc150_oos_train,1,0.9753405561671437,1,0.007163114422857886,1,True
book hotel st louis near arch march NUM nd NUM th,clinc150_oos_train,1,0.9753397314449037,1,0.008878061462865683,1,True
way pet,clinc150_oos_validation,1,0.9753371325649919,1,0.010182142395195048,1,True
carryon delta flight,clinc150_oos_train,1,0.9753329498839751,1,0.010182142395195048,1,True
tell current health plan,clinc150_oos_test,1,0.9753326823808821,1,0.006962015308096481,1,True
thank ever much,clinc150_oos_test,1,0.9753273737862675,1,0.010182142395195048,1,True
long since paid,clinc150_oos_validation,1,0.9753243087428234,1,0.010182142395195048,1,True
need alarm set NUM pm,clinc150_oos_train,1,0.9753230346437569,1,0.007648387662588907,1,True
married high school sweetheart NUM kid dont eat healthy need soda time,persona_chat_train,1,0.9753227588519476,1,0.00538015596765562,1,True
please book place pittsburgh stay monday friday,clinc150_oos_train,1,0.9753220844957236,1,0.008773643822056088,1,True
card apr rate,clinc150_oos_test,1,0.9753216925374968,1,0.009277538442218514,1,True
call check reservation john bardenay,clinc150_oos_test,1,0.9753195931427927,1,0.010182142395195048,1,True
eight interview finkelstein two set four december NUM january NUM three interview finkelstein may NUM real news,wikitext_train,1,0.9753193225655141,1,0.007956308295177517,1,True
tell fun fact moon landing,clinc150_oos_validation,1,0.9753162924258321,1,0.010182142395195048,1,True
love art currently pregnant second child im stay home mom husband engineer ive severe anxiety disorder,persona_chat_train,1,0.9753155229215528,1,0.009573918632282408,1,True
weather cold beautiful spring love hike summer love ski winter name mary colorado,persona_chat_train,1,0.9753145825851518,1,0.009076222138620804,1,True
song,wikitext_train,1,0.9753127944979101,1,0.010182142395195048,1,True
could find location map please,clinc150_oos_train,1,0.9753097634539512,1,0.009277538442218514,1,True
strapping young lad began working next album alien march NUM feeling band previous album live expectation townsend decided take music new extreme prepare new album townsend stopped taking medication prescribed treat bipolar disorder think artist order get next plateau kind feel need explore thing sometimes exploration lead place little crazy explains alien exception although townsend considered album impenetrable mass technicality well received release selling NUM NUM copy first week appearing several billboard chart around time townsend also contributed soundtrack video game fallout brotherhood steel,wikitext_train,1,0.9753093736001663,1,-0.0006507221204143931,-1,True
remember put egg shopping list,clinc150_oos_validation,1,0.9753079526018515,1,0.010182142395195048,1,True
love candy deliver package living NUM cat funny woman drive honda car,persona_chat_train,1,0.975303961412437,1,0.009178132631331881,1,True
tell expiry month card,clinc150_oos_train,1,0.9753006996706701,1,0.009277538442218514,1,True
long delta gate,clinc150_oos_train,1,0.9752969758305879,1,0.010182142395195048,1,True
need add farm trip calendar friday,clinc150_oos_train,1,0.9752943266911012,1,0.0070589140111271265,1,True
nacho favorite food hate talking people believe dragon real beverage born prince,persona_chat_train,1,0.9752937228726821,1,0.008782677585588872,1,True
girlfriend life salt lake city im afraid spider NUM beagle named chance boomer parent military im pilot,persona_chat_train,1,0.9752927961986112,1,0.010182142395195048,1,True
tell best time visit downtown driving,clinc150_oos_test,1,0.9752924670394565,1,0.008720319225399953,1,True
listen classical music enjoy golfing work large law firm married three kid,persona_chat_train,1,0.9752921090245708,1,0.009172415794555244,1,True
egyptian also devised false etymology giving meaning divine name passage coffin text render name funerary god sokar sk r meaning cleaning mouth link name role opening mouth ritual one pyramid text say name based word shouted osiris connecting sokar important funerary deity,wikitext_train,1,0.9752915456227992,1,0.008061863204775643,1,True
want checking balance chase,clinc150_oos_train,1,0.9752891728446897,1,0.010182142395195048,1,True
guilty pleasure mcdonald sell real estate wait table weekend im youngest NUM kid never stop looking love ive close circle friend id anything,persona_chat_train,1,0.9752856972045006,1,0.007773870552540085,1,True
whats apr card recently used make purchase,clinc150_oos_train,1,0.9752844477874987,1,0.009277538442218514,1,True
see make appointment oil changed,clinc150_oos_test,1,0.9752829711612875,1,0.010182142395195048,1,True
call dad,clinc150_oos_train,1,0.9752818921389236,1,0.010182142395195048,1,True
love beatles usually shy like eating vegetable trouble getting along family allergic peanut,persona_chat_train,1,0.975281316967386,1,0.010182142395195048,1,True
volunteer son boy scout troop speak four language fluently many celebrity impression im award winning th member work plumber,persona_chat_train,1,0.9752810807194916,1,0.005328291418427722,1,True
cook usually eat near sighted wear contact lens trouble losing weight love animal,persona_chat_train,1,0.975281030057536,1,0.010182142395195048,1,True
father died NUM blue eye love fishing favorite season spring,persona_chat_train,1,0.9752792030385785,1,0.007966126061801027,1,True
need help spelling exquisite,clinc150_oos_test,1,0.9752772416518173,1,0.008475619175142779,1,True
please note travelling internationally soon,clinc150_oos_validation,1,0.9752715826093511,1,0.010182142395195048,1,True
love water water ocean river lake mother met elvis moved NUM like cartoon movie like listen someone else reading book,persona_chat_train,1,0.9752695094738522,1,0.007059726515774856,1,True
lowest amount pay hospital bill,clinc150_oos_test,1,0.9752680413810879,1,0.009072974415380297,1,True
want know ingredient making pizza,clinc150_oos_test,1,0.9752669671865472,1,0.008774448356141329,1,True
car fuel economy,clinc150_oos_test,1,0.9752650150143618,1,0.010182142395195048,1,True
please find exact payment due date sprint phone bill,clinc150_oos_train,1,0.9752647585547515,1,0.010182142395195048,1,True
start speaking male british voice,clinc150_oos_train,1,0.9752626619775113,1,0.010182142395195048,1,True
remind address workplace please,clinc150_oos_test,1,0.9752622750601185,1,0.010182142395195048,1,True
hair curly dark two child dont like clean house sell clothing facebook,persona_chat_train,1,0.9752612890168166,1,0.00847481382413795,1,True
next song,clinc150_oos_test,1,0.9752610016712192,1,0.008678124445475721,1,True
breath fresh air work lifeguard beach listen katie perry shower drive yellow convertible rain like spreading laughter love everywhere go,persona_chat_train,1,0.9752600859101339,1,0.009172415794555244,1,True
